id,date, price ,bedrooms,bathrooms,condition,yr_built,zipcode
2133010290,20140724," $398,000 ",4,2.5,3,1989,98019
1723049008,20140822," $200,000 ",2,1,4,1938,98168
8146100095,20140515," $839,000 ",3,1,3,1955,98004
7715800430,20141104," $502,000 ",3,2.5,3,1984,98074
9510900630,20140617," $305,000 ",3,2.25,4,1973,98023
9414610020,20140618," $574,950 ",5,3.25,4,1980,98027
1160000255,20140818," $311,000 ",3,1,3,1942,98125
777100005,20141122," $1,650,000 ",3,2.25,5,1959,98074
3205100130,20140506," $387,000 ",3,1,5,1962,98056
2929600020,20140805," $375,000 ",3,1.5,3,1948,98166
2420069242,20140925," $175,000 ",2,1,5,1920,98022
5009600010,20140612," $248,000 ",4,2.5,3,2003,98038
2414600255,20150403," $336,750 ",4,2.25,3,1955,98146
9359300250,20140604," $685,000 ",4,2.5,4,1989,98077
3629980920,20140715," $645,000 ",4,2.75,3,2004,98029
6679001060,20141218," $279,000 ",3,2.5,3,2003,98038
1702900664,20150416," $479,000 ",2,2.5,3,2008,98118
928000020,20150128," $466,000 ",3,2.25,3,1962,98155
705710290,20150420," $361,500 ",4,2.75,3,1995,98038
8155830020,20141202," $404,000 ",3,1.75,3,1995,98056
9378700190,20150316," $319,000 ",4,3.25,3,1990,98058
5104200420,20150316," $320,000 ",3,1.5,4,1969,98059
9550202140,20141117,1.31E+06,4,3.75,3,2014,98103
7855300460,20140923,1.00E+06,3,2.75,4,1971,98006
9346960050,20141107," $660,000 ",4,2.5,4,1977,98006
2254501440,20150421," $546,000 ",4,3,3,1901,98122
3732800525,20140709," $300,000 ",4,1.75,4,1926,98108
2525059134,20141016," $500,000 ",2,1.5,4,1964,98052
8562891100,20140910," $381,500 ",4,2.5,4,2003,98042
4094800380,20150427," $990,000 ",3,2.25,4,1966,98040
5104530680,20150116," $278,226 ",4,2.5,3,2006,98038
2917200675,20150127," $340,000 ",2,1.75,4,1947,98103
8732030440,20140813," $305,000 ",4,2.5,3,1977,98023
7779200275,20140613," $760,000 ",4,2.5,3,1958,98146
6121800050,20141029," $195,000 ",4,1.5,3,1952,98148
5652601155,20150415," $564,000 ",4,1.75,4,1960,98115
3261020080,20141224," $539,500 ",4,2.25,3,1977,98034
4060000020,20140918," $299,980 ",4,1.5,3,1945,98178
5468730280,20141013," $290,000 ",4,2.5,3,1993,98042
7304301045,20150203," $257,000 ",2,1,4,1947,98155
4077800507,20140821," $518,500 ",4,3,3,1985,98125
1041500020,20140908," $657,000 ",4,2.75,3,1982,98074
1423089134,20140815," $590,000 ",3,2.25,3,1984,98045
3992700048,20140718," $526,000 ",4,1.75,3,1959,98125
2172000285,20150323," $254,500 ",2,1,3,1920,98178
8813400345,20150414," $575,000 ",2,1,5,1909,98105
5487300020,20150121," $464,550 ",3,1.5,4,1967,98033
7201800280,20140715," $409,950 ",3,1.75,4,1969,98052
8856000545,20140507," $100,000 ",2,1,3,1956,98001
567000380,20150302," $365,000 ",2,1.5,3,2009,98144
1450100020,20150209," $208,000 ",3,1,4,1960,98002
7950302995,20141110," $497,950 ",4,2.5,3,1998,98118
1446110020,20140910," $405,000 ",5,3.5,3,2006,98092
8914100080,20150311," $568,000 ",3,2.5,3,1994,98058
3333000655,20150511," $334,000 ",2,1,3,1941,98118
8019201061,20150115," $235,000 ",3,2,4,1961,98168
8570900328,20140603," $295,000 ",2,1,3,1963,98045
5631500947,20150122," $610,000 ",4,3,3,1994,98028
254000020,20140605," $453,500 ",4,1.75,3,1959,98146
1929300305,20140623,1.22E+06,4,3.75,5,1913,98109
4202400078,20150128," $175,000 ",2,1,3,1968,98055
4202400078,20150428," $335,000 ",2,1,3,1968,98055
2968800010,20140904," $275,000 ",3,1.5,4,1956,98166
2880100675,20140514," $400,000 ",2,1,4,1918,98117
1024000050,20140718," $915,000 ",3,2.75,4,1979,98116
6072400280,20140619," $619,850 ",4,2.5,5,1972,98006
2329600280,20150202," $225,900 ",3,1,4,1963,98003
6822100050,20140918," $525,000 ",2,1.5,3,1910,98199
1420400130,20141226," $215,000 ",4,2.25,4,1967,98031
7732400280,20140514," $802,000 ",3,2.5,3,1986,98052
4397000500,20140630," $330,000 ",4,2.5,3,1997,98042
9560700010,20140801," $549,800 ",3,2.25,4,1958,98005
6131600285,20141024," $195,500 ",4,1,4,1954,98002
8956500020,20140818," $338,000 ",3,2.5,3,1992,98055
624069108,20140812," $3,200,000 ",4,3.25,4,1991,98075
1727500280,20140820," $480,000 ",4,2.25,5,1972,98034
4029400080,20150406," $383,000 ",4,2.5,3,1962,98155
2873000920,20150331," $257,000 ",3,1.75,3,1975,98031
1402900460,20150223," $335,000 ",4,2.75,4,1996,98092
8125200480,20150508," $422,000 ",4,2.5,3,2012,98166
1087900050,20140603," $560,000 ",3,1.75,5,1963,98033
7937900280,20150424," $680,000 ",4,2.75,3,2006,98058
1096100010,20141028," $320,000 ",2,1,3,1952,98155
2050100250,20140903," $665,000 ",3,2.5,3,1996,98074
8691370500,20150326," $751,000 ",3,2.5,3,2002,98075
7147600225,20141113," $320,000 ",6,2.75,5,1957,98188
4021100095,20150121," $290,000 ",4,1.75,4,1918,98155
7524000280,20141030," $250,000 ",4,2,3,1967,98198
3205200430,20150415," $423,000 ",3,1.75,5,1964,98056
7922720250,20150506," $601,002 ",4,2.5,3,1976,98052
3644100095,20150205," $352,900 ",2,1.5,3,2002,98144
3425079088,20140819," $509,950 ",3,2.5,3,1995,98014
8730000250,20150205," $360,000 ",2,1.75,3,2009,98133
2581900235,20141110,1.08E+06,4,2.75,4,1964,98040
3793500920,20140731," $349,950 ",3,2.5,3,2002,98038
2472920780,20141126," $395,000 ",4,2.5,3,1987,98058
8860200010,20150107," $273,500 ",3,1.5,3,1967,98032
6823100225,20150414," $700,000 ",4,1.75,5,1949,98199
6669070080,20150417," $699,000 ",3,2.5,4,1985,98033
7214810050,20150416," $537,000 ",4,2.25,3,1980,98072
3791500050,20150429," $405,000 ",3,1.5,3,1977,98024
4340610080,20140804," $269,500 ",2,1,3,1999,98103
7686203620,20140925," $260,000 ",4,2.5,3,1965,98198
2013800095,20140904," $266,750 ",3,2.25,3,1988,98198
4030100005,20141209," $1,800,000 ",5,3.75,3,1938,98155
8931100095,20140821," $779,000 ",2,2.25,3,1950,98115
1954630080,20140619," $500,000 ",3,2.5,3,1994,98014
3361402066,20150403," $365,000 ",4,1.75,4,1950,98168
579000595,20140906," $724,000 ",2,1,4,1942,98117
7701960250,20140811," $890,000 ",4,2.75,3,1994,98077
1250200595,20140724," $431,000 ",4,2.5,3,1902,98144
2632000080,20140710," $242,000 ",2,1,3,1947,98032
9323000010,20150416," $415,000 ",4,2.5,3,1999,98148
3052700225,20140814," $727,160 ",7,3.75,3,1984,98117
3459900305,20141211," $1,110,000 ",4,3.25,4,1978,98006
3530410020,20150114," $265,000 ",2,1.75,5,1970,98198
461005435,20150202," $519,000 ",3,1.75,4,1903,98117
8851500050,20150112," $262,000 ",4,1.5,3,1965,98198
4094800190,20140623," $1,190,000 ",4,2.5,5,1965,98040
2025701190,20150507," $295,000 ",3,1.75,4,1992,98038
226059120,20150123," $615,000 ",3,1.75,3,1978,98072
1818800235,20140905," $1,100,000 ",4,2.75,5,1958,98116
3905080250,20140926," $575,000 ",4,2.5,3,1992,98029
3126049415,20150407," $388,000 ",3,1.75,3,1999,98103
1245000500,20141103," $750,500 ",4,2.5,4,1989,98033
2924069132,20140527," $527,500 ",3,1.75,3,1977,98027
922069169,20140529," $503,000 ",3,2,3,1988,98038
5015000346,20141104,1.05E+06,4,3.5,3,2000,98112
8122101440,20140708," $325,000 ",2,1,3,1953,98126
6413600285,20140825," $402,000 ",3,1.75,5,1947,98125
6145601995,20140924," $370,000 ",3,1.5,4,1927,98133
1214000080,20140626," $329,950 ",3,1,4,1956,98166
3361400980,20150512," $135,000 ",2,1,3,1943,98168
2826049260,20140620," $482,500 ",4,3,5,1990,98125
1001200050,20140923," $259,000 ",4,1.5,5,1955,98188
8732130680,20141027," $210,000 ",3,2.25,4,1978,98023
1310430130,20141009," $459,000 ",4,2.75,3,2000,98058
2380000190,20140701," $375,000 ",3,1.75,4,1977,98042
123039626,20141022," $295,000 ",3,2.25,3,1974,98146
1257200290,20140512," $910,000 ",3,2,4,1962,98115
318900080,20141010," $470,000 ",4,1,4,1932,98024
8118600080,20150220," $565,000 ",4,2,4,1940,98146
2023049372,20141107," $339,950 ",4,2.25,3,1955,98148
126059005,20150115," $547,000 ",5,3,3,1971,98072
6303401150,20140924," $125,000 ",2,1,4,1942,98146
1732801150,20140701," $2,300,000 ",4,4.75,4,1928,98119
7893800250,20150430," $348,000 ",3,2.5,3,1979,98198
1922059298,20150414," $175,000 ",3,1,2,1961,98030
2391600950,20140502," $439,950 ",3,2.5,3,1990,98116
3623029034,20150311," $230,000 ",3,1,4,1934,98070
13001991,20140902," $207,000 ",3,2.5,3,2005,98108
1156000250,20140602," $320,000 ",5,2.5,4,1978,98042
1326059182,20150406," $1,090,000 ",5,3.25,3,1988,98072
3755500080,20140606," $510,000 ",4,1.5,4,1954,98033
5042300095,20141031," $730,000 ",4,1,4,1940,98199
7772800020,20140813," $750,000 ",3,3.75,5,1976,98177
3629000080,20150410," $237,000 ",3,1.5,3,1962,98198
5126210280,20140926," $560,000 ",3,2.5,3,1990,98038
3062600050,20140714," $745,000 ",3,2.75,4,1970,98052
5493110080,20140815,1.83E+06,3,3.75,3,1991,98004
2560801222,20140618," $180,000 ",3,2.25,3,1967,98198
2560801222,20141113," $309,950 ",3,2.25,3,1967,98198
2660500095,20150506," $715,000 ",4,1,3,1913,98118
4083800345,20150427," $620,000 ",4,2.25,3,1918,98103
587800130,20141231," $330,000 ",3,2.5,3,1996,98198
8901000585,20150401," $525,000 ",4,1.75,3,1973,98125
8650000250,20140607," $611,000 ",6,2.5,4,1974,98027
4137050130,20140612," $294,000 ",4,2.5,3,1990,98092
3288300920,20150421," $463,000 ",3,1.75,4,1975,98034
3374500290,20140714," $320,900 ",3,2,4,1990,98031
1137400420,20141028," $369,950 ",4,2.5,3,2005,98059
3222059130,20140616," $565,000 ",4,2.75,4,1981,98030
3959400345,20150311," $589,500 ",4,1.5,4,1929,98108
3971701990,20140812," $400,000 ",4,1.75,4,1977,98155
686530170,20141022," $458,000 ",3,2.25,3,1977,98052
808300470,20141202," $436,000 ",4,2.5,3,2002,98019
7129303180,20141002," $310,000 ",3,2,5,1950,98118
8944460290,20141023," $398,000 ",5,2.5,3,2006,98030
2128000050,20140815," $625,000 ",4,2.25,5,1977,98033
4139910170,20141216,1.01E+06,5,3.25,3,1990,98006
8122100235,20150413," $435,000 ",2,1,4,1940,98126
1117000050,20150313," $250,000 ",3,2.25,3,1961,98003
5361700020,20150317," $430,000 ",3,1.5,3,1961,98133
1315300095,20140812," $790,000 ",4,3.5,3,2014,98136
5093300280,20140709," $1,680,000 ",5,5.25,5,1952,98040
3438503214,20150407," $250,000 ",4,2.75,3,1992,98106
2346800461,20140613,1.12E+06,5,1.5,4,1954,98136
1826049408,20150427," $383,900 ",3,1.5,4,1965,98133
5468780020,20150326," $330,000 ",4,2.5,3,2004,98042
1126059091,20140915," $624,000 ",3,2.5,4,1975,98072
3010300415,20150211," $383,000 ",5,2,4,1951,98116
619079016,20140602," $687,000 ",4,3.25,4,1993,98022
3449800010,20150309," $558,000 ",4,3.25,3,1997,98056
1231000500,20140905," $275,000 ",3,2,3,1971,98118
4191500130,20140728," $687,500 ",5,2.75,4,1963,98033
104550660,20140728," $275,000 ",3,2.5,3,1989,98023
1769600066,20141211," $700,000 ",3,3.5,3,1971,98146
3762900020,20140624," $342,500 ",2,1.75,3,1982,98034
1626069253,20140506," $483,500 ",4,2.5,3,1995,98077
3904100089,20140801," $190,000 ",3,1.75,4,1912,98118
3904100089,20150318," $300,000 ",3,1.75,4,1912,98118
1797500780,20140521," $540,000 ",3,2,3,2007,98115
7614100080,20150211," $140,000 ",3,1.75,3,1981,98042
87000006,20150413," $275,000 ",4,1.75,4,1959,98055
8074200185,20140825," $370,000 ",3,2.75,4,1958,98056
9310300185,20150325," $227,000 ",2,1,4,1937,98133
1433100010,20150128," $312,000 ",4,1,4,1962,98058
7129302555,20141003," $260,000 ",2,1,3,1918,98118
809002705,20140710," $797,000 ",3,2.5,3,1907,98109
3026079005,20141017," $640,000 ",6,2,3,1948,98019
2413910050,20150213," $605,000 ",4,1.75,3,1976,98053
8078550190,20150302," $329,950 ",3,2.25,3,1987,98031
2225079030,20141212," $180,000 ",2,1,3,1946,98014
2019200480,20140813," $220,000 ",3,2.25,3,1985,98003
9274202005,20140702," $723,000 ",4,2.25,3,1928,98116
3834500170,20150116," $375,000 ",3,1.75,4,1928,98125
1223039242,20150126," $388,000 ",3,1.75,4,1962,98146
7657600005,20141031," $249,950 ",5,2,4,1944,98178
8963300005,20141106," $390,000 ",5,1.75,4,1965,98133
2287000280,20140917," $705,000 ",4,1.75,4,1959,98040
686300420,20140623," $590,000 ",4,2.5,4,1966,98008
9335400005,20141010," $292,000 ",4,1.75,3,1952,98166
2321059093,20140805," $506,000 ",3,2.5,3,1990,98092
7732410380,20140604," $907,500 ",4,2.5,4,1987,98007
3625049088,20140702," $2,270,000 ",4,3.25,4,1954,98039
13001795,20141014," $319,500 ",4,2.75,4,1907,98108
1604602195,20150223," $265,000 ",5,1.75,3,1913,98118
1003400250,20140605," $237,000 ",3,1,3,1954,98188
42000006,20140910," $235,000 ",5,1,5,1966,98168
1193000380,20150330," $740,000 ",4,2.25,3,1928,98199
6300500545,20140709," $359,000 ",3,1.5,3,1978,98133
538000190,20150213," $334,950 ",4,2.5,3,1999,98038
2826049091,20140929," $259,950 ",2,1,3,1947,98125
6147650170,20140514," $253,000 ",4,2.5,3,2006,98042
3630030500,20140612," $561,000 ",3,2.25,3,2004,98029
6844701680,20150325," $455,000 ",2,1.5,3,1941,98115
9542000275,20150406," $675,000 ",4,2.5,3,1968,98005
1423600020,20140626," $267,000 ",3,1.5,3,1967,98058
8944460170,20141106," $368,000 ",4,2.5,3,2006,98030
6431000005,20141123," $599,995 ",3,1,5,1928,98103
3755000020,20140917," $342,500 ",3,1,4,1966,98034
1503200050,20141118," $252,000 ",4,1.75,4,1974,98023
2599000130,20140716," $247,200 ",3,1,4,1961,98092
871001980,20140506," $910,000 ",3,3.5,3,1954,98199
1774000170,20150105," $419,950 ",4,1.75,3,1969,98072
8945300290,20150226," $160,000 ",3,1,4,1966,98023
9433000480,20140922," $799,950 ",4,3.5,3,2014,98052
6672920050,20140617," $400,000 ",3,2.25,3,1986,98019
7893805650,20140505," $210,000 ",5,2,3,1956,98198
7893805650,20150313," $475,000 ",5,2,3,1956,98198
9542830480,20150504," $355,900 ",3,2.5,3,2008,98038
3824100364,20150120," $420,000 ",3,2.25,3,1977,98028
9542850290,20140825," $710,000 ",4,2.5,4,1977,98005
5726500130,20150407," $518,000 ",4,1.75,3,1974,98075
1862400285,20141016," $375,000 ",3,1,3,1937,98117
6123600285,20141107," $185,000 ",3,1.5,3,1953,98148
6838000170,20140829," $402,000 ",3,2.5,3,1986,98052
2922069134,20140829," $585,000 ",3,1.75,3,1976,98042
2767603165,20150122," $500,000 ",4,2,4,1910,98107
1118001835,20141223," $1,720,000 ",4,2.5,4,1927,98112
4030100290,20141001," $1,680,000 ",5,3.5,3,1998,98155
9828702335,20150212," $570,000 ",2,2,3,2014,98112
8141200080,20140814," $680,000 ",8,2.75,4,1901,98112
9407101850,20141209," $345,000 ",3,2.25,4,1979,98045
9542830050,20150422," $355,000 ",4,2.5,3,2010,98038
4038300010,20140922," $390,000 ",3,1.5,4,1959,98007
1898700050,20150428," $128,000 ",3,1,3,1969,98023
826000480,20140826," $448,500 ",3,1.75,4,1912,98136
6163901150,20141109," $346,000 ",3,1.75,4,1953,98155
3956900480,20140903," $779,000 ",3,1.75,3,1941,98199
3824100020,20150203," $335,000 ",3,1.75,3,1948,98028
5026900235,20140911,1.85E+06,4,3.25,5,1914,98122
1330850130,20150218," $799,990 ",3,2.5,3,1994,98053
1726059134,20141010,1.08E+06,3,2.5,3,2001,98011
2767604551,20140822," $371,000 ",2,1.5,3,2000,98107
7424600020,20141027," $620,000 ",4,2.5,5,1967,98033
8731000010,20140515," $343,000 ",4,1.75,3,1960,98146
5104200380,20141014," $265,000 ",3,1,5,1969,98059
1311030430,20140804,1.00E+06,5,2.5,3,1998,98074
3585900190,20141006," $825,000 ",3,2.5,3,1955,98177
98020630,20150414," $889,000 ",4,3.5,3,2004,98075
3826500470,20150415," $305,000 ",3,2.25,4,1977,98030
5422560660,20141030," $407,000 ",2,2.5,4,1976,98052
267000130,20140603," $613,000 ",5,2.5,4,1967,98008
6117502230,20141201," $1,640,000 ",3,3.5,3,1975,98166
2402100675,20150210," $645,000 ",3,3.75,5,1910,98103
1624059224,20140618,1.16E+06,4,3.5,3,2005,98006
3811000250,20140929," $610,000 ",3,2.25,3,1980,98053
8029520250,20150318," $450,000 ",3,2.5,3,1994,98023
3438501150,20140728," $300,000 ",3,2,5,1947,98106
3582900280,20140606,1.12E+06,5,2.75,5,1963,98028
3521069142,20150224," $418,200 ",3,2.5,3,1992,98022
646910020,20140828," $250,000 ",3,2.5,3,2004,98055
1026069134,20140825," $619,000 ",3,2.5,3,2002,98077
5230000020,20140630," $500,000 ",4,3,3,1979,98059
1442740010,20141107," $465,000 ",4,2.5,3,1986,98038
7937600010,20141212," $322,000 ",4,1,3,1942,98058
1545801410,20150128," $276,900 ",3,2.5,3,1989,98038
1235700073,20150318," $660,000 ",3,2.25,4,1990,98033
7806450050,20141029," $480,000 ",3,2.5,3,1990,98058
3250500103,20150408," $925,000 ",3,1.75,3,1951,98004
2624300080,20140724," $825,000 ",3,3,3,1979,98008
7568700525,20150318," $326,000 ",2,1,3,1940,98155
7683800010,20150421," $205,000 ",3,1,4,1959,98003
3089000005,20140724," $150,000 ",2,1,1,1950,98023
9510970010,20150429," $593,567 ",3,2.5,3,2005,98052
9560800290,20140814," $440,000 ",3,2.5,3,1987,98072
1385100050,20140716," $751,000 ",3,2.5,3,1992,98075
3294700101,20140909," $295,000 ",2,1.75,4,1925,98055
8021700725,20140904," $422,500 ",3,2,3,1988,98103
4038200480,20141201," $480,000 ",3,1,4,1959,98008
3630180380,20140725," $890,900 ",4,2.5,3,2006,98027
2782100280,20140529," $672,500 ",4,2.75,3,2000,98075
3797002575,20141010," $605,000 ",4,1.5,4,1926,98103
9315600050,20150317," $1,680,000 ",5,3.25,5,1963,98004
1939110080,20140926," $565,000 ",4,2.5,3,1987,98074
5423030380,20150506," $725,000 ",4,1.75,3,1979,98027
5693501100,20140731," $640,000 ",3,3,3,2006,98103
1612500170,20150226," $253,750 ",4,1,3,1939,98030
6116500290,20140714," $799,950 ",6,2.75,4,1958,98166
2450000275,20140716," $595,000 ",4,1.5,4,1959,98004
2194100050,20140929," $850,000 ",4,2.5,3,1977,98040
3782760280,20141002," $366,000 ",3,2.5,3,2009,98019
4320200020,20140922," $715,000 ",4,3,4,1922,98136
2944500420,20141211," $300,000 ",4,2.5,3,1992,98023
3616600231,20140603," $960,000 ",4,3,3,1981,98177
6758700050,20150401," $812,000 ",3,2,5,1913,98103
2545900050,20140509," $234,950 ",3,1,3,1977,98010
8824900050,20140612," $656,500 ",4,2,4,1919,98115
6300000213,20140703," $255,000 ",2,1.5,3,1995,98133
2211700290,20141204," $538,000 ",3,2.75,5,1960,98006
739500050,20140701," $260,000 ",3,2.25,4,1961,98031
6190500380,20141027," $546,200 ",3,2.5,3,1998,98028
5129000006,20150419," $280,500 ",3,1,3,1952,98108
2112700280,20140811," $295,000 ",3,1.75,4,1979,98106
9828702895,20141022," $700,000 ",4,1.75,3,1900,98112
2026059181,20141120," $560,000 ",3,2,3,1992,98034
3295610080,20150401," $912,000 ",4,2.75,3,1997,98075
1474000050,20140508," $437,000 ",3,1.75,4,1976,98052
2896400170,20150316," $447,000 ",3,2.5,3,2003,98072
3342103281,20141020," $500,000 ",4,1,4,1913,98056
7172200080,20150319," $508,300 ",3,1,3,1930,98115
5209200010,20140731," $485,000 ",3,1.5,3,1962,98125
6744700427,20140507," $540,000 ",7,5.75,3,1948,98155
1328310440,20140916," $356,000 ",3,2.25,3,1977,98058
2710600080,20140825," $525,000 ",4,2,4,1949,98115
8651611980,20150324," $962,800 ",4,2.75,3,1999,98074
1541700010,20141001," $315,000 ",4,2.5,3,2003,98031
477000019,20140620," $525,000 ",3,2.25,3,2001,98107
8165501700,20150430," $325,000 ",2,2.25,3,2007,98106
9534400010,20150423," $965,800 ",4,1.75,4,1966,98004
7577700185,20140709," $550,000 ",4,1,4,1924,98116
257000263,20141021," $182,200 ",4,1,3,1929,98168
8638500020,20140911," $315,000 ",3,1,3,1958,98106
452001310,20140825," $500,000 ",2,1,4,1900,98107
7852000500,20140702," $480,000 ",5,2.5,3,1998,98065
4219401236,20140520,1.69E+06,3,1.75,5,1957,98105
1622069127,20141118," $525,000 ",5,3.25,4,1989,98038
2644300005,20150412," $407,500 ",4,2.5,3,1988,98133
3211260290,20150309," $443,000 ",4,3,3,1987,98092
3625500130,20140530,1.26E+06,4,2.5,4,1966,98040
6819100380,20140830," $642,000 ",3,1,3,1924,98109
8562600500,20150109," $520,000 ",3,1.75,3,1964,98052
9279200280,20140623," $750,000 ",3,2,4,1941,98116
6788201440,20150407," $855,000 ",5,1.5,3,1929,98112
2624089026,20141002," $275,000 ",4,1,4,1934,98065
8698600080,20140910," $265,000 ",5,2.75,5,1911,98002
425069136,20150410," $894,400 ",3,2.5,3,1991,98053
5528600050,20150211," $546,000 ",2,1,4,1948,98027
8682290660,20141126," $699,950 ",2,2.5,3,2007,98053
1839920050,20150414," $435,000 ",3,2,4,1969,98034
6624010010,20150506," $259,500 ",4,1.5,4,1970,98031
9406590010,20141029," $359,950 ",4,3.25,3,2007,98038
3575305362,20141215," $517,000 ",3,1.75,3,1976,98074
8835900010,20140804," $579,000 ",3,1,3,1948,98118
7199000290,20140905," $525,000 ",4,2,3,1967,98052
6669150280,20150414," $320,000 ",4,2.5,3,1978,98031
2619600010,20140513," $635,000 ",4,1.75,4,1969,98007
2314300420,20140916," $400,000 ",4,2.5,3,1998,98058
9512500380,20141010," $455,000 ",3,1.75,4,1968,98052
8653600050,20150225," $572,000 ",3,1.75,5,1908,98074
4045900020,20150413," $650,000 ",2,1.5,4,1956,98072
1311800130,20150123," $162,500 ",3,1.5,3,1967,98001
9542890010,20141113," $400,000 ",2,2.5,3,2008,98052
4027700795,20150318," $268,300 ",3,1,3,1968,98028
7013200280,20140702," $989,000 ",6,4.5,3,1919,98119
2460700430,20140627," $342,000 ",3,1.75,3,1981,98058
6147650280,20150325," $315,000 ",4,2.5,3,2006,98042
3574800010,20150428," $485,000 ",4,2.75,3,1979,98034
8731981640,20141204," $277,500 ",4,2.5,3,1976,98023
1525069134,20150312,1.30E+06,4,3.5,3,1998,98053
2824069180,20140806," $385,000 ",4,1.75,4,1912,98027
751000080,20141117," $426,000 ",2,1,3,1947,98125
2044500213,20140617," $310,000 ",4,2,3,1956,98125
2044500213,20150126," $449,000 ",4,2,3,1956,98125
1703400470,20141219," $375,000 ",2,1,4,1919,98118
7363600185,20150330," $1,190,000 ",3,2.25,3,1976,98115
3904901300,20150414," $468,000 ",3,2.25,3,1985,98029
7548300425,20150403," $336,000 ",1,1,3,2000,98144
4123830480,20140610," $392,000 ",4,2.75,3,1990,98038
9477000280,20140807," $412,500 ",4,2.25,3,1977,98034
8567450080,20150325," $545,000 ",4,2.5,3,2001,98019
7129304540,20141220," $133,000 ",5,2,3,1947,98118
7129304540,20150514," $440,000 ",5,2,3,1947,98118
2250000010,20141205," $294,450 ",4,2.25,3,1961,98155
5162100660,20140826," $335,000 ",4,2.5,3,1987,98003
4140500050,20140908," $362,000 ",3,1,4,1956,98028
2129700525,20141028," $322,000 ",3,1.75,3,1977,98019
4337000275,20150317," $230,500 ",2,1,3,1943,98166
3942900010,20150305," $380,000 ",4,2,3,1950,98108
8699100321,20140611," $292,000 ",4,2.75,3,2006,98002
7686203180,20140812," $172,500 ",3,1,4,1954,98198
1193000480,20140724," $784,000 ",4,2.75,4,1947,98199
1234000630,20141002," $525,000 ",4,2.75,3,1942,98033
8562750250,20140704," $600,000 ",3,2.5,3,2003,98027
5088500170,20141027," $435,000 ",3,2.5,3,1989,98038
1061500630,20150205," $359,900 ",5,2.75,4,1965,98056
8073000491,20141211," $700,000 ",4,1.75,3,1957,98178
3277801448,20150312," $280,000 ",3,2,3,2009,98126
1656600280,20141002," $655,000 ",4,2.5,3,1997,98059
4139420190,20150512," $2,480,000 ",4,5,3,1992,98006
5360200052,20150224," $499,950 ",3,2.5,3,2001,98023
7234601025,20140805," $540,000 ",3,2.5,3,2008,98122
8001470480,20150306," $970,000 ",4,2.75,3,2002,98074
2597670470,20140813," $330,000 ",4,2.5,4,1989,98058
7199330130,20140703," $474,000 ",3,1.75,3,1978,98052
4039700080,20150317," $670,000 ",4,1.75,4,1968,98008
5317100780,20140512,1.30E+06,4,3.25,3,1918,98112
2597450250,20140730,1.16E+06,4,2.5,4,1985,98006
2472920680,20150112," $440,000 ",4,2.5,3,1988,98058
7436300170,20140728," $411,000 ",2,2.5,3,1997,98033
3964400470,20140725," $500,000 ",3,1.5,3,1928,98144
7351200050,20141218," $1,340,000 ",4,1.75,3,1934,98125
1377800277,20141215," $696,000 ",6,3.25,4,1977,98199
3862400050,20140506," $465,000 ",3,2.25,4,1967,98155
7199310170,20140616," $518,000 ",4,2.5,4,1976,98052
8039900086,20140509," $251,000 ",3,1.75,3,1962,98045
1137600190,20150430," $255,000 ",3,2,3,1978,98030
1566100130,20140820," $319,000 ",2,1,4,1924,98115
9547205610,20140929," $719,000 ",4,2.75,5,1926,98115
5608000190,20140714,1.52E+06,5,3.5,3,1996,98027
3295450050,20150109," $322,000 ",4,2.5,3,2000,98056
3751602249,20150305," $205,000 ",4,1,4,1970,98001
7889600190,20150113," $229,000 ",3,1,3,1956,98146
217700050,20141030," $395,000 ",3,2.25,3,1960,98133
7943000020,20150326," $183,000 ",2,1,4,1980,98003
7199310290,20140905," $583,500 ",3,1.75,4,1978,98052
192700080,20150213," $312,000 ",3,2.5,5,1917,98022
23520380,20140909," $539,000 ",3,1.75,4,1978,98052
8961950050,20150320," $409,000 ",4,2.75,4,2002,98001
3300701365,20140528," $510,250 ",3,1.75,3,1951,98117
871000170,20141202," $535,000 ",2,2,3,1952,98199
9407150250,20140924," $280,000 ",3,2.5,3,1996,98038
7789000235,20150409," $286,000 ",3,1,3,1958,98056
8587400050,20150325," $710,000 ",3,2.75,4,1968,98116
5100401315,20140709," $395,000 ",2,1,4,1940,98115
2634500005,20140908," $237,500 ",2,1,3,1949,98155
6332000050,20150121," $464,000 ",3,2,5,1912,98126
2126049265,20141021," $495,000 ",3,1.75,3,1968,98125
7950304095,20150217," $257,500 ",1,1,4,1916,98118
587550010,20150116," $570,000 ",4,3.5,3,1999,98023
1402630190,20141111," $362,000 ",3,2.5,3,1986,98058
2402100895,20140625," $640,000 ",33,1.75,5,1947,98103
3750604417,20140526," $172,500 ",3,1,3,1972,98001
9547202890,20150120," $596,000 ",2,1,3,1910,98115
2600110250,20150430," $840,000 ",4,2.5,4,1980,98006
7403200050,20141113,1.60E+06,3,2.25,3,1980,98028
9528104360,20140912," $435,000 ",2,1.5,3,2001,98115
2634500050,20140910," $251,000 ",2,1,3,1949,98155
268500020,20141106," $282,500 ",4,1,4,1964,98059
1796361100,20141017," $265,000 ",3,2.25,4,1987,98042
8807300130,20141217," $330,000 ",3,1,4,1969,98053
7170200080,20140617," $435,000 ",2,1,3,1928,98115
1877500005,20141201," $827,235 ",3,1.75,3,1948,98199
